Date,Home Team,Away Team,xG_home,xG_away,DEEP_home,DEEP_away,PPDA_home,PPDA_away,xPTS_home,xPTS_away
Apr 18 2015,Hertha Berlin,FC Cologne,1.07,0.54,8,3,17.05,23.23,1.83,0.84
Apr 18 2015,Borussia Dortmund,Paderborn,3.21,0.12,14,2,6.63,10.19,2.94,0.03
Apr 18 2015,Bayer Leverkusen,Hannover 96,2.61,0.33,5,0,6.36,8.00,2.81,0.11
Apr 18 2015,Augsburg,VfB Stuttgart,1.14,2.41,4,4,9.37,17.00,0.50,2.32
Apr 19 2015,Werder Bremen,Hamburger SV,1.35,0.43,3,4,4.21,6.28,2.26,0.50
Apr 19 2015,Wolfsburg,Schalke 04,1.08,0.29,6,1,11.42,11.29,2.05,0.62
Apr 24 2015,Mainz 05,Schalke 04,1.54,1.25,5,6,10.62,7.06,1.64,1.09
Apr 25 2015,Hannover 96,Hoffenheim,1.30,1.26,8,5,8.63,5.07,1.40,1.28
Apr 25 2015,VfB Stuttgart,Freiburg,1.21,2.05,4,9,7.00,6.17,0.71,2.06
Apr 25 2015,Hamburger SV,Augsburg,1.77,1.44,5,3,12.07,5.89,1.61,1.13
Apr 25 2015,FC Cologne,Bayer Leverkusen,1.30,1.19,7,3,7.68,6.13,1.39,1.28
Apr 25 2015,Borussia Dortmund,Eintracht Frankfurt,2.47,0.37,9,2,10.97,7.69,2.77,0.15
Apr 25 2015,Bayern Munich,Hertha Berlin,0.90,0.95,8,2,3.63,20.00,1.21,1.45
Apr 26 2015,Paderborn,Werder Bremen,1.97,0.96,3,6,8.10,3.76,2.11,0.66
Apr 26 2015,Borussia M.Gladbach,Wolfsburg,1.65,0.42,8,1,10.43,15.31,2.33,0.46
May 02 2015,Schalke 04,VfB Stuttgart,2.47,1.14,12,2,6.70,13.79,2.31,0.51
May 02 2015,Wolfsburg,Hannover 96,1.53,1.42,7,2,4.60,15.32,1.44,1.28
May 02 2015,Augsburg,FC Cologne,1.43,0.29,6,1,9.05,20.56,2.37,0.41
May 02 2015,Hoffenheim,Borussia Dortmund,1.62,1.18,6,6,5.02,9.48,1.71,1.02
May 02 2015,Werder Bremen,Eintracht Frankfurt,2.87,1.22,13,6,5.82,4.41,2.46,0.40
May 02 2015,Freiburg,Paderborn,1.71,1.32,10,4,7.58,12.63,1.67,1.07
May 02 2015,Bayer Leverkusen,Bayern Munich,1.12,1.21,8,1,5.06,4.88,1.24,1.47
May 03 2015,Mainz 05,Hamburger SV,0.67,0.60,7,1,6.52,12.48,1.37,1.23
May 03 2015,Hertha Berlin,Borussia M.Gladbach,1.10,2.19,2,10,12.13,6.00,0.63,2.15
May 08 2015,Hamburger SV,Freiburg,1.57,1.89,3,9,4.38,10.71,1.08,1.64
May 09 2015,Bayern Munich,Augsburg,1.18,2.58,11,5,4.87,23.06,0.46,2.38
May 09 2015,Borussia Dortmund,Hertha Berlin,1.79,0.14,5,2,8.37,8.45,2.71,0.17
May 09 2015,Borussia M.Gladbach,Bayer Leverkusen,2.06,0.59,4,6,8.08,6.08,2.49,0.35
May 09 2015,Hannover 96,Werder Bremen,1.17,0.49,5,5,3.73,8.80,1.98,0.71
May 09 2015,Eintracht Frankfurt,Hoffenheim,0.91,0.79,3,7,8.71,4.49,1.39,1.25
May 09 2015,VfB Stuttgart,Mainz 05,2.70,0.28,9,1,5.79,11.17,2.86,0.08
May 10 2015,Paderborn,Wolfsburg,1.27,1.68,2,5,7.97,6.83,1.00,1.73
May 10 2015,FC Cologne,Schalke 04,1.53,0.24,5,2,19.25,6.26,2.52,0.29
May 16 2015,Schalke 04,Paderborn,1.05,0.87,4,9,5.65,6.28,1.52,1.16
May 16 2015,Bayer Leverkusen,Hoffenheim,1.17,0.69,6,6,2.81,4.54,1.78,0.91
May 16 2015,Wolfsburg,Borussia Dortmund,1.66,1.77,2,6,12.52,8.28,1.23,1.49
May 16 2015,Augsburg,Hannover 96,1.04,0.47,7,7,3.36,16.57,2.05,0.64
May 16 2015,Mainz 05,FC Cologne,1.68,1.01,10,3,8.39,12.13,1.89,0.86
May 16 2015,Werder Bremen,Borussia M.Gladbach,1.21,1.45,10,7,17.33,6.91,1.13,1.58
May 16 2015,Hertha Berlin,Eintracht Frankfurt,1.08,0.04,3,2,6.83,4.70,2.40,0.32
May 16 2015,VfB Stuttgart,Hamburger SV,2.50,0.20,2,4,7.63,5.71,2.83,0.10
May 16 2015,Freiburg,Bayern Munich,0.66,1.92,3,4,25.00,4.43,0.44,2.36
May 23 2015,FC Cologne,Wolfsburg,0.91,2.06,4,4,20.64,15.29,0.54,2.27
May 23 2015,Hamburger SV,Schalke 04,1.10,1.10,4,5,6.06,9.26,1.37,1.33
May 23 2015,Eintracht Frankfurt,Bayer Leverkusen,1.11,0.84,1,6,9.93,4.05,1.62,1.07
May 23 2015,Hannover 96,Freiburg,0.59,0.66,5,7,10.48,5.25,1.23,1.35
May 23 2015,Hoffenheim,Hertha Berlin,0.89,0.49,5,2,3.79,25.16,1.74,0.90
May 23 2015,Borussia M.Gladbach,Augsburg,1.33,0.66,7,3,23.00,6.87,1.99,0.72
May 23 2015,Bayern Munich,Mainz 05,2.34,0.33,10,2,6.20,26.74,2.74,0.16
May 23 2015,Borussia Dortmund,Werder Bremen,2.90,0.96,13,4,6.28,16.91,2.55,0.32
May 23 2015,Paderborn,VfB Stuttgart,0.54,2.43,3,9,7.77,4.95,0.22,2.66
Aug 14 2015,Bayern Munich,Hamburger SV,3.23,0.15,6,3,4.14,21.57,2.94,0.03
Aug 15 2015,Bayer Leverkusen,Hoffenheim,3.53,0.48,10,3,3.34,4.56,2.89,0.07
Aug 15 2015,Augsburg,Hertha Berlin,1.15,1.23,3,4,9.73,10.50,1.22,1.47
Aug 15 2015,Werder Bremen,Schalke 04,0.91,1.45,7,7,8.81,8.03,0.93,1.79
Aug 15 2015,Mainz 05,Ingolstadt,0.55,0.58,4,5,4.32,12.90,1.28,1.29
Aug 15 2015,Darmstadt,Hannover 96,1.81,1.86,9,3,6.81,4.88,1.32,1.40
Aug 15 2015,Borussia Dortmund,Borussia M.Gladbach,2.42,0.19,7,1,11.46,20.26,2.84,0.09
Aug 16 2015,Wolfsburg,Eintracht Frankfurt,0.74,0.95,4,6,7.67,11.24,1.15,1.49
Aug 16 2015,VfB Stuttgart,FC Cologne,2.99,1.85,11,4,5.93,14.20,2.14,0.65
Aug 21 2015,Hertha Berlin,Werder Bremen,0.49,0.96,5,4,8.91,6.81,0.78,1.88
Aug 22 2015,Hoffenheim,Bayern Munich,1.30,2.54,2,13,14.04,4.23,0.56,2.24
Aug 22 2015,Schalke 04,Darmstadt,1.06,0.79,7,0,2.47,18.40,1.55,1.12
Aug 22 2015,Eintracht Frankfurt,Augsburg,0.95,1.26,8,5,5.87,6.24,1.10,1.58
Aug 22 2015,FC Cologne,Wolfsburg,1.38,2.14,6,4,14.74,4.77,0.80,1.96
Aug 22 2015,Hannover 96,Bayer Leverkusen,0.10,1.37,1,4,16.50,3.79,0.25,2.56
Aug 22 2015,Hamburger SV,VfB Stuttgart,1.32,1.90,9,3,5.48,3.70,0.91,1.84
Aug 23 2015,Ingolstadt,Borussia Dortmund,0.05,3.63,1,15,9.28,4.36,0.01,2.98
Aug 23 2015,Borussia M.Gladbach,Mainz 05,1.23,2.01,1,2,5.85,15.03,0.82,1.96
Aug 28 2015,Wolfsburg,Schalke 04,1.53,0.75,0,8,7.81,14.04,2.10,0.64
Aug 29 2015,VfB Stuttgart,Eintracht Frankfurt,2.52,1.96,9,4,4.91,7.88,1.86,0.84
Aug 29 2015,Augsburg,Ingolstadt,0.83,1.25,2,3,4.76,15.65,1.00,1.68
Aug 29 2015,FC Cologne,Hamburger SV,1.67,1.44,9,5,6.50,8.89,1.57,1.14
Aug 29 2015,Mainz 05,Hannover 96,3.41,0.37,11,3,13.75,11.35,2.92,0.05
Aug 29 2015,Darmstadt,Hoffenheim,0.29,1.39,5,10,11.00,3.05,0.31,2.49
Aug 29 2015,Bayern Munich,Bayer Leverkusen,3.52,0.42,10,3,6.00,8.86,2.93,0.04
Aug 30 2015,Borussia Dortmund,Hertha Berlin,3.73,0.63,10,1,5.41,14.62,2.93,0.05
Aug 30 2015,Werder Bremen,Borussia M.Gladbach,3.23,0.76,8,1,8.57,8.79,2.83,0.11
Sep 11 2015,Borussia M.Gladbach,Hamburger SV,0.44,1.03,3,2,9.26,15.84,0.73,1.93
Sep 12 2015,Bayern Munich,Augsburg,3.86,0.15,15,1,3.04,33.00,2.98,0.01
Sep 12 2015,Hannover 96,Borussia Dortmund,0.58,2.17,1,18,26.92,6.00,0.25,2.62
Sep 12 2015,Hertha Berlin,VfB Stuttgart,1.48,1.03,3,8,8.64,8.86,1.75,0.96
Sep 12 2015,Ingolstadt,Wolfsburg,0.18,0.73,7,4,10.96,4.70,0.70,1.84
Sep 12 2015,Bayer Leverkusen,Darmstadt,1.36,0.28,9,0,2.26,9.56,2.31,0.44
Sep 12 2015,Eintracht Frankfurt,FC Cologne,2.93,0.90,7,6,9.32,9.93,2.62,0.27
Sep 13 2015,Hoffenheim,Werder Bremen,0.69,2.21,4,8,4.97,9.14,0.34,2.51
Sep 13 2015,Schalke 04,Mainz 05,3.14,2.95,9,8,3.68,9.55,1.51,1.28
Sep 18 2015,Mainz 05,Hoffenheim,1.28,1.01,10,4,7.65,8.96,1.56,1.12
Sep 19 2015,Darmstadt,Bayern Munich,0.20,1.72,4,12,50.11,4.39,0.20,2.66
Sep 19 2015,Wolfsburg,Hertha Berlin,2.43,0.27,7,9,12.86,14.90,2.83,0.11
Sep 19 2015,Hamburger SV,Eintracht Frankfurt,0.91,0.22,3,3,8.19,10.04,2.08,0.57
Sep 19 2015,Werder Bremen,Ingolstadt,1.23,1.47,8,3,4.27,4.57,1.09,1.59
Sep 19 2015,FC Cologne,Borussia M.Gladbach,0.54,0.40,4,4,15.71,8.69,1.42,1.12
Sep 20 2015,VfB Stuttgart,Schalke 04,3.31,1.09,8,5,4.46,9.29,2.65,0.25
Sep 20 2015,Augsburg,Hannover 96,2.25,0.56,6,6,15.68,11.29,2.61,0.26
Sep 20 2015,Borussia Dortmund,Bayer Leverkusen,4.08,0.93,14,5,5.78,8.35,2.89,0.07
Sep 22 2015,Bayern Munich,Wolfsburg,3.69,0.16,11,1,13.14,46.64,2.97,0.02
Sep 22 2015,Hertha Berlin,FC Cologne,1.35,0.85,11,5,13.00,19.64,1.77,0.95
Sep 22 2015,Ingolstadt,Hamburger SV,0.72,1.16,7,1,7.48,7.61,0.90,1.79
Sep 22 2015,Darmstadt,Werder Bremen,1.92,1.20,5,6,5.33,3.43,1.99,0.75
Sep 23 2015,Hoffenheim,Borussia Dortmund,1.19,1.64,4,11,15.56,4.84,1.01,1.72
Sep 23 2015,Schalke 04,Eintracht Frankfurt,2.25,0.95,9,5,16.13,8.67,2.41,0.42
Sep 23 2015,Bayer Leverkusen,Mainz 05,1.74,0.48,9,4,3.94,11.23,2.37,0.42
Sep 23 2015,Borussia M.Gladbach,Augsburg,2.85,1.92,6,2,9.44,10.64,2.00,0.78
Sep 23 2015,Hannover 96,VfB Stuttgart,0.81,1.82,2,5,6.35,7.29,0.59,2.16
Sep 25 2015,FC Cologne,Ingolstadt,1.34,0.64,7,3,8.05,11.54,2.02,0.71
Sep 26 2015,Mainz 05,Bayern Munich,0.75,2.77,3,5,15.15,7.30,0.15,2.77
Sep 26 2015,VfB Stuttgart,Borussia M.Gladbach,2.46,1.19,10,1,5.91,6.96,2.26,0.54
Sep 26 2015,Augsburg,Hoffenheim,1.94,1.59,8,5,5.13,12.64,1.60,1.14
Sep 26 2015,Werder Bremen,Bayer Leverkusen,0.33,1.30,3,9,9.63,2.70,0.54,2.19
Sep 26 2015,Wolfsburg,Hannover 96,1.42,1.09,7,1,6.88,30.13,1.62,1.09
Sep 26 2015,Hamburger SV,Schalke 04,0.58,1.28,4,5,7.82,10.57,0.71,1.99
Sep 27 2015,Eintracht Frankfurt,Hertha Berlin,1.41,2.23,6,2,12.75,9.43,0.78,2.00
Sep 27 2015,Borussia Dortmund,Darmstadt,1.97,0.51,17,1,3.69,12.69,2.52,0.32
Oct 02 2015,Darmstadt,Mainz 05,1.86,1.45,4,8,8.39,4.22,1.68,1.05
Oct 03 2015,Borussia M.Gladbach,Wolfsburg,1.46,0.81,4,5,9.16,9.64,1.92,0.81
Oct 03 2015,Hannover 96,Werder Bremen,0.70,1.50,5,8,7.97,7.30,0.71,2.03
Oct 03 2015,Hertha Berlin,Hamburger SV,2.04,0.32,3,2,14.87,11.32,2.67,0.21
Oct 03 2015,Hoffenheim,VfB Stuttgart,1.91,2.37,3,12,8.93,6.04,1.06,1.69
Oct 03 2015,Ingolstadt,Eintracht Frankfurt,1.19,0.74,9,3,10.33,8.59,1.73,0.96
Oct 04 2015,Schalke 04,FC Cologne,1.12,1.32,7,2,6.13,28.70,1.16,1.55
Oct 04 2015,Bayer Leverkusen,Augsburg,1.98,0.12,12,1,3.97,20.07,2.81,0.11
Oct 04 2015,Bayern Munich,Borussia Dortmund,3.72,1.10,11,3,8.52,13.25,2.82,0.12
Oct 16 2015,Mainz 05,Borussia Dortmund,1.55,3.64,9,12,5.34,8.77,0.28,2.61
Oct 17 2015,Augsburg,Darmstadt,1.43,2.54,7,1,6.08,20.39,0.55,2.26
Oct 17 2015,Werder Bremen,Bayern Munich,0.69,2.13,3,9,18.38,3.71,0.38,2.46
Oct 17 2015,Schalke 04,Hertha Berlin,2.51,0.93,8,4,6.21,15.61,2.45,0.38
Oct 17 2015,Wolfsburg,Hoffenheim,2.81,1.08,9,4,12.40,9.63,2.48,0.38
Oct 17 2015,Hamburger SV,Bayer Leverkusen,0.47,0.88,1,2,5.94,4.66,0.91,1.70
Oct 17 2015,Eintracht Frankfurt,Borussia M.Gladbach,0.99,3.51,4,8,8.97,16.44,0.09,2.85
Oct 18 2015,FC Cologne,Hannover 96,1.52,1.26,7,2,6.24,15.86,1.52,1.14
Oct 18 2015,VfB Stuttgart,Ingolstadt,1.33,1.63,4,8,5.54,5.76,1.09,1.61
Oct 23 2015,Hoffenheim,Hamburger SV,0.59,3.12,5,12,4.14,3.77,0.12,2.82
Oct 24 2015,Mainz 05,Werder Bremen,1.53,2.29,7,4,5.46,9.53,0.83,1.93
Oct 24 2015,Darmstadt,Wolfsburg,0.59,0.98,5,10,14.57,4.56,0.96,1.69
Oct 24 2015,Hannover 96,Eintracht Frankfurt,0.45,0.75,3,4,22.16,10.34,0.94,1.66
Oct 24 2015,Bayer Leverkusen,VfB Stuttgart,2.87,2.40,11,6,2.74,6.33,1.69,1.08
Oct 24 2015,Bayern Munich,FC Cologne,3.69,0.23,16,0,16.30,90.33,2.96,0.02
Oct 24 2015,Ingolstadt,Hertha Berlin,0.66,0.70,4,3,7.62,14.69,1.18,1.42
Oct 25 2015,Borussia Dortmund,Augsburg,4.21,0.29,18,3,9.91,11.03,2.99,0.00
Oct 25 2015,Borussia M.Gladbach,Schalke 04,2.26,0.77,8,3,7.30,12.21,2.48,0.36
Oct 30 2015,Eintracht Frankfurt,Bayern Munich,0.25,1.39,1,10,30.27,3.82,0.38,2.39
Oct 31 2015,FC Cologne,Hoffenheim,1.34,0.91,10,6,12.62,13.35,1.69,1.02
Oct 31 2015,Hertha Berlin,Borussia M.Gladbach,2.32,1.29,5,6,17.19,9.83,2.20,0.58
Oct 31 2015,Augsburg,Mainz 05,2.98,1.73,7,9,3.52,11.15,2.23,0.57
Oct 31 2015,Werder Bremen,Borussia Dortmund,0.98,3.36,5,12,21.00,4.14,0.14,2.78
Oct 31 2015,Schalke 04,Ingolstadt,1.08,0.26,7,3,7.17,6.87,2.10,0.58
Oct 31 2015,Wolfsburg,Bayer Leverkusen,2.11,1.32,8,5,4.98,6.80,2.02,0.74
Nov 01 2015,VfB Stuttgart,Darmstadt,2.13,1.09,4,5,3.07,8.04,2.19,0.60
Nov 01 2015,Hamburger SV,Hannover 96,2.45,0.84,8,3,9.15,9.94,2.62,0.23
Nov 06 2015,Hannover 96,Hertha Berlin,1.15,1.90,6,4,10.33,12.83,0.72,2.00
Nov 07 2015,Hoffenheim,Eintracht Frankfurt,0.68,1.60,8,16,15.74,16.11,0.64,2.12
Nov 07 2015,Mainz 05,Wolfsburg,1.36,0.15,6,0,8.27,5.81,2.48,0.31
Nov 07 2015,Bayer Leverkusen,FC Cologne,0.46,2.04,3,8,6.59,6.68,0.30,2.55
Nov 07 2015,Borussia M.Gladbach,Ingolstadt,1.28,0.94,3,8,3.79,5.13,1.65,1.05
Nov 07 2015,Bayern Munich,VfB Stuttgart,4.71,0.28,18,4,6.55,21.95,2.99,0.01
Nov 07 2015,Darmstadt,Hamburger SV,1.70,1.16,4,6,8.29,8.40,1.81,0.90
Nov 08 2015,Borussia Dortmund,Schalke 04,2.15,1.37,12,3,10.36,17.00,1.95,0.80
Nov 08 2015,Augsburg,Werder Bremen,1.71,1.31,5,5,5.04,9.90,1.69,1.04
Nov 20 2015,Hamburger SV,Borussia Dortmund,1.47,2.31,2,10,11.84,4.46,0.78,1.98
Nov 21 2015,VfB Stuttgart,Augsburg,0.92,2.23,6,9,7.68,11.28,0.53,2.29
Nov 21 2015,Eintracht Frankfurt,Bayer Leverkusen,0.62,1.67,5,6,11.65,4.20,0.56,2.22
Nov 21 2015,FC Cologne,Mainz 05,0.87,0.32,6,3,11.68,11.88,1.87,0.76
Nov 21 2015,Borussia M.Gladbach,Hannover 96,2.62,2.20,16,4,8.76,17.29,1.64,1.13
Nov 21 2015,Wolfsburg,Werder Bremen,4.16,0.72,4,6,7.38,18.90,2.91,0.06
Nov 21 2015,Schalke 04,Bayern Munich,0.22,2.28,1,14,20.38,5.42,0.16,2.74
Nov 22 2015,Hertha Berlin,Hoffenheim,0.10,0.33,2,6,8.56,7.44,0.88,1.46
Nov 22 2015,Ingolstadt,Darmstadt,2.74,0.58,2,6,4.18,7.77,2.76,0.16
Nov 27 2015,Darmstadt,FC Cologne,0.51,0.93,7,6,16.43,6.78,0.92,1.73
Nov 28 2015,Werder Bremen,Hamburger SV,0.98,1.13,9,2,6.16,7.36,1.21,1.48
Nov 28 2015,Hannover 96,Ingolstadt,1.50,0.37,8,4,9.07,7.91,2.35,0.42
Nov 28 2015,Hoffenheim,Borussia M.Gladbach,2.08,1.66,3,12,15.17,4.13,1.67,1.08
Nov 28 2015,Bayern Munich,Hertha Berlin,3.94,0.22,10,2,7.28,36.30,2.97,0.02
Nov 28 2015,Mainz 05,Eintracht Frankfurt,2.44,0.63,6,8,6.50,11.74,2.61,0.27
Nov 29 2015,Borussia Dortmund,VfB Stuttgart,2.12,0.70,6,5,6.30,17.18,2.38,0.44
Nov 29 2015,Bayer Leverkusen,Schalke 04,2.14,0.95,7,5,4.53,8.73,2.22,0.58
Nov 29 2015,Augsburg,Wolfsburg,1.27,0.56,3,4,9.62,13.38,1.97,0.74
Dec 04 2015,Schalke 04,Hannover 96,3.56,0.23,12,1,8.74,10.56,2.95,0.03
Dec 05 2015,Borussia M.Gladbach,Bayern Munich,2.16,2.29,12,12,11.07,7.79,1.29,1.47
Dec 05 2015,Hamburger SV,Mainz 05,1.31,1.19,7,7,6.13,7.94,1.42,1.29
Dec 05 2015,FC Cologne,Augsburg,2.37,2.10,10,3,8.33,8.54,1.57,1.20
Dec 05 2015,Hertha Berlin,Bayer Leverkusen,1.03,1.25,5,7,5.92,16.29,1.14,1.55
Dec 05 2015,Ingolstadt,Hoffenheim,0.49,1.13,4,6,4.91,6.31,0.71,1.97
Dec 05 2015,Wolfsburg,Borussia Dortmund,1.79,2.59,5,5,12.41,10.84,0.78,2.00
Dec 06 2015,VfB Stuttgart,Werder Bremen,1.50,0.89,5,5,6.88,15.21,1.90,0.77
Dec 06 2015,Eintracht Frankfurt,Darmstadt,1.06,1.55,7,6,3.62,12.43,0.98,1.76
Dec 11 2015,Mainz 05,VfB Stuttgart,0.75,0.60,4,7,5.93,10.85,1.48,1.13
Dec 12 2015,Darmstadt,Hertha Berlin,0.26,1.99,2,4,11.65,7.93,0.16,2.73
Dec 12 2015,Wolfsburg,Hamburger SV,2.00,0.21,7,3,4.43,10.17,2.67,0.19
Dec 12 2015,Werder Bremen,FC Cologne,1.35,1.22,10,3,10.14,10.20,1.48,1.18
Dec 12 2015,Hoffenheim,Hannover 96,1.55,1.40,10,5,10.27,9.62,1.49,1.24
Dec 12 2015,Bayern Munich,Ingolstadt,2.50,1.01,7,2,5.55,8.87,2.42,0.42
Dec 12 2015,Bayer Leverkusen,Borussia M.Gladbach,2.75,0.38,5,8,7.61,5.69,2.86,0.08
Dec 13 2015,Augsburg,Schalke 04,1.24,1.45,2,10,13.55,7.25,1.20,1.53
Dec 13 2015,Borussia Dortmund,Eintracht Frankfurt,6.03,0.13,22,0,7.76,36.44,3.00,0.00
Dec 18 2015,Schalke 04,Hoffenheim,0.72,0.87,11,13,10.16,12.55,1.18,1.46
Dec 19 2015,Ingolstadt,Bayer Leverkusen,0.46,0.72,6,6,6.68,5.08,1.02,1.58
Dec 19 2015,Hamburger SV,Augsburg,1.24,2.50,7,8,8.59,14.90,0.58,2.23
Dec 19 2015,Eintracht Frankfurt,Werder Bremen,1.85,0.87,6,4,3.82,5.00,2.11,0.66
Dec 19 2015,FC Cologne,Borussia Dortmund,0.77,0.75,6,9,15.20,5.30,1.35,1.28
Dec 19 2015,Hannover 96,Bayern Munich,0.22,2.53,1,9,20.83,5.10,0.09,2.85
Dec 19 2015,VfB Stuttgart,Wolfsburg,1.78,1.33,5,10,39.00,7.12,1.72,1.01
Dec 20 2015,Hertha Berlin,Mainz 05,1.53,0.26,2,1,11.73,18.82,2.58,0.25
Dec 20 2015,Borussia M.Gladbach,Darmstadt,1.04,2.23,6,4,6.83,10.74,0.58,2.22
Jan 22 2016,Hamburger SV,Bayern Munich,0.38,1.95,4,7,12.13,4.39,0.26,2.59
Jan 23 2016,FC Cologne,VfB Stuttgart,2.33,2.64,9,7,10.29,12.15,1.15,1.61
Jan 23 2016,Hannover 96,Darmstadt,1.29,2.77,10,5,3.87,10.54,0.40,2.45
Jan 23 2016,Hertha Berlin,Augsburg,0.64,0.70,4,0,7.00,12.66,1.25,1.36
Jan 23 2016,Hoffenheim,Bayer Leverkusen,0.76,1.82,2,16,9.88,4.24,0.59,2.19
Jan 23 2016,Ingolstadt,Mainz 05,1.80,0.65,3,4,7.46,7.07,2.41,0.39
Jan 23 2016,Borussia M.Gladbach,Borussia Dortmund,0.97,2.60,9,13,9.29,8.20,0.37,2.48
Jan 24 2016,Eintracht Frankfurt,Wolfsburg,1.19,2.76,4,17,18.81,5.46,0.42,2.43
Jan 24 2016,Schalke 04,Werder Bremen,2.02,1.83,12,7,5.71,12.31,1.48,1.26
Jan 29 2016,Mainz 05,Borussia M.Gladbach,0.85,1.92,6,8,13.03,6.79,0.58,2.22
Jan 30 2016,Darmstadt,Schalke 04,0.09,1.56,1,5,8.08,3.36,0.21,2.63
Jan 30 2016,Borussia Dortmund,Ingolstadt,2.19,0.15,5,1,3.43,7.89,2.82,0.10
Jan 30 2016,Bayer Leverkusen,Hannover 96,1.97,0.18,11,0,5.43,8.83,2.76,0.14
Jan 30 2016,Augsburg,Eintracht Frankfurt,0.61,1.26,3,8,7.29,10.57,0.78,1.92
Jan 30 2016,Werder Bremen,Hertha Berlin,2.40,1.33,10,6,8.93,7.73,2.23,0.56
Jan 30 2016,VfB Stuttgart,Hamburger SV,2.70,1.77,11,4,7.29,6.54,1.96,0.84
Jan 31 2016,Wolfsburg,FC Cologne,2.05,0.70,6,3,7.85,13.79,2.41,0.41
Jan 31 2016,Bayern Munich,Hoffenheim,3.09,0.46,16,2,5.54,23.00,2.82,0.11
Feb 05 2016,Borussia M.Gladbach,Werder Bremen,3.16,1.68,16,7,6.93,8.91,2.38,0.46
Feb 06 2016,Schalke 04,Wolfsburg,0.79,0.56,4,5,12.43,6.69,1.54,1.08
Feb 06 2016,Eintracht Frankfurt,VfB Stuttgart,2.37,3.36,7,6,10.46,14.67,0.80,2.01
Feb 06 2016,Hannover 96,Mainz 05,0.64,0.86,3,10,6.13,6.28,1.14,1.49
Feb 06 2016,Hertha Berlin,Borussia Dortmund,0.88,0.39,3,7,23.53,5.44,1.81,0.82
Feb 06 2016,Ingolstadt,Augsburg,2.86,0.23,7,1,6.27,3.97,2.91,0.05
Feb 06 2016,Bayer Leverkusen,Bayern Munich,0.29,1.18,7,7,7.76,3.33,0.52,2.19
Feb 07 2016,Hamburger SV,FC Cologne,0.20,1.37,4,3,10.64,20.00,0.39,2.36
Feb 07 2016,Hoffenheim,Darmstadt,0.58,2.07,10,8,2.93,13.84,0.35,2.49
Feb 12 2016,Mainz 05,Schalke 04,1.00,0.98,5,8,8.54,6.33,1.41,1.28
Feb 13 2016,Darmstadt,Bayer Leverkusen,1.08,1.57,6,6,8.15,2.39,0.87,1.79
Feb 13 2016,Borussia Dortmund,Hannover 96,1.24,0.21,5,2,4.72,59.67,2.34,0.40
Feb 13 2016,Wolfsburg,Ingolstadt,1.37,0.55,3,4,10.44,6.43,2.16,0.58
Feb 13 2016,VfB Stuttgart,Hertha Berlin,1.27,1.13,6,5,13.15,12.09,1.43,1.26
Feb 13 2016,Werder Bremen,Hoffenheim,1.83,0.57,7,8,5.23,5.15,2.36,0.45
Feb 13 2016,FC Cologne,Eintracht Frankfurt,2.27,0.61,5,2,14.33,12.59,2.54,0.32
Feb 14 2016,Hamburger SV,Borussia M.Gladbach,1.48,2.07,4,5,9.58,7.10,0.92,1.83
Feb 14 2016,Augsburg,Bayern Munich,0.31,2.21,3,12,17.29,8.39,0.21,2.67
Feb 19 2016,Eintracht Frankfurt,Hamburger SV,0.45,0.81,7,5,8.19,8.85,0.93,1.69
Feb 20 2016,Bayern Munich,Darmstadt,3.08,0.61,23,1,7.08,23.47,2.75,0.16
Feb 20 2016,Hertha Berlin,Wolfsburg,0.69,0.74,3,2,10.22,11.14,1.27,1.37
Feb 20 2016,Hoffenheim,Mainz 05,1.84,1.17,7,6,10.42,9.69,1.92,0.83
Feb 20 2016,Ingolstadt,Werder Bremen,1.85,0.57,2,9,4.74,4.12,2.59,0.26
Feb 20 2016,Borussia M.Gladbach,FC Cologne,0.91,0.57,9,2,7.88,10.40,1.65,1.00
Feb 21 2016,Bayer Leverkusen,Borussia Dortmund,0.79,1.26,8,5,6.18,7.46,0.89,1.81
Feb 21 2016,Hannover 96,Augsburg,0.43,1.17,8,2,14.21,6.91,0.65,2.05
Feb 21 2016,Schalke 04,VfB Stuttgart,0.99,1.68,3,10,16.60,6.83,0.77,1.96
Feb 26 2016,FC Cologne,Hertha Berlin,0.79,0.84,8,2,12.04,21.17,1.24,1.41
Feb 27 2016,Werder Bremen,Darmstadt,2.21,1.16,16,3,2.71,8.19,2.21,0.56
Feb 27 2016,Wolfsburg,Bayern Munich,0.69,1.22,3,11,17.83,14.07,0.88,1.82
Feb 27 2016,Hamburger SV,Ingolstadt,0.90,1.01,5,4,4.12,3.71,1.24,1.40
Feb 27 2016,VfB Stuttgart,Hannover 96,3.13,1.60,12,0,5.26,18.61,2.38,0.45
Feb 28 2016,Augsburg,Borussia M.Gladbach,1.81,1.81,7,6,11.76,13.39,1.34,1.40
Feb 28 2016,Borussia Dortmund,Hoffenheim,2.47,0.88,13,6,6.62,22.86,2.44,0.39
Feb 28 2016,Mainz 05,Bayer Leverkusen,2.62,0.81,7,4,6.50,5.88,2.61,0.26
Feb 28 2016,Eintracht Frankfurt,Schalke 04,0.78,0.22,6,5,13.09,10.00,1.87,0.70
Mar 01 2016,Hannover 96,Wolfsburg,0.40,3.16,2,5,31.00,12.00,0.09,2.85
