date,home_team,away_team,fthg,ftag,ftr,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,xg_home,xg_away,deep_home,deep_away,ppda_home,ppda_away,xpts_home,xpts_away
2020-06-13,Bayern Munich,M'gladbach,2,1,H,11,9,6,2,13,10,3,1,0,2,0,0,1.78,0.98,8,4,13.5,20.69,2.0,0.74
2020-06-13,Wolfsburg,Freiburg,2,2,D,22,10,7,6,17,11,6,5,0,1,0,0,2.48,2.09,11,4,11.05,8.84,1.6,1.16
2020-06-13,Paderborn,Werder Bremen,1,5,A,20,11,8,8,17,18,11,2,6,3,0,0,1.97,3.13,4,7,10.75,5.56,0.57,2.23
2020-06-13,Fortuna Düsseldorf,Dortmund,0,1,A,6,5,4,3,6,15,6,1,1,3,0,0,0.38,0.68,2,5,24.24,12.48,0.94,1.63
2020-06-13,1.FC Köln,Union Berlin,1,2,A,10,7,6,5,18,17,4,6,3,0,0,0,1.34,0.53,7,1,6.28,11.2,2.11,0.62
2020-06-13,Hertha BSC,Eintracht Frankfurt,1,4,A,4,18,3,7,14,7,1,5,2,2,1,0,0.6,2.94,2,9,16.21,9.52,0.12,2.81
2020-06-14,Mainz 05,Augsburg,0,1,A,18,9,4,3,8,14,9,5,2,4,0,0,1.43,0.89,10,4,5.63,12.3,1.8,0.91
2020-06-14,Schalke 04,Leverkusen,1,1,D,7,15,4,5,14,7,1,9,4,1,0,0,1.47,0.89,2,6,18.19,4.64,1.93,0.8
2020-06-16,M'gladbach,Wolfsburg,3,0,H,11,12,3,2,15,17,5,3,1,4,0,0,1.74,0.74,9,4,12.36,10.59,2.19,0.57
2020-06-16,Freiburg,Hertha BSC,2,1,H,17,12,6,5,6,16,5,5,0,2,0,0,1.81,1.43,12,5,21.42,16.5,1.63,1.11
2020-06-16,Union Berlin,Paderborn,1,0,H,14,10,6,2,17,16,1,5,0,0,0,0,1.52,0.4,7,6,10.28,5.94,2.28,0.48
2020-06-16,Werder Bremen,Bayern Munich,0,1,A,6,13,1,4,9,13,0,10,2,3,0,1,0.27,1.33,4,15,25.0,7.91,0.45,2.29
2020-06-17,Leipzig,Fortuna Düsseldorf,2,2,D,14,12,5,2,7,7,5,2,1,0,0,0,1.25,0.59,5,4,11.45,29.8,1.95,0.76
2020-06-17,Leverkusen,1.FC Köln,3,1,H,13,7,6,1,12,16,7,3,2,2,0,0,2.19,0.53,7,1,9.06,16.88,2.55,0.3
2020-06-17,Augsburg,Hoffenheim,1,3,A,12,17,5,5,10,14,6,4,2,1,0,0,0.49,3.15,1,11,23.92,6.85,0.1,2.85
2020-06-17,Eintracht Frankfurt,Schalke 04,2,1,H,14,8,4,5,9,16,5,3,3,5,0,1,2.51,1.23,5,5,4.85,17.74,2.34,0.46
2020-06-17,Dortmund,Mainz 05,0,2,A,15,10,5,6,14,13,7,1,6,3,0,0,1.3,1.87,6,1,6.45,33.29,0.89,1.86
2020-06-20,Leipzig,Dortmund,0,2,A,16,11,5,7,13,7,4,1,3,3,0,0,1.04,3.12,11,10,12.37,14.05,0.24,2.66
2020-06-20,Paderborn,M'gladbach,1,3,A,11,22,1,10,11,13,3,5,4,2,1,0,0.67,2.75,3,10,19.14,8.71,0.22,2.68
2020-06-20,Mainz 05,Werder Bremen,3,1,H,21,19,12,6,12,15,7,8,2,3,0,0,2.07,1.36,9,15,12.13,5.19,1.93,0.84
2020-06-20,Schalke 04,Wolfsburg,1,4,A,10,10,3,5,12,16,2,4,4,3,0,0,0.67,2.63,0,3,7.93,6.51,0.22,2.68
2020-06-20,Hertha BSC,Leverkusen,2,0,H,13,12,5,2,14,15,5,4,4,3,0,0,2.36,0.68,5,7,16.23,5.42,2.6,0.27
2020-06-20,Fortuna Düsseldorf,Augsburg,1,1,D,8,11,4,3,14,12,5,3,1,0,0,0,0.35,0.99,2,5,9.08,17.41,0.73,1.92
2020-06-20,1.FC Köln,Eintracht Frankfurt,1,1,D,4,9,2,2,8,15,5,9,1,2,0,0,0.96,1.18,5,11,15.5,5.78,1.11,1.49
2020-06-20,Bayern Munich,Freiburg,3,1,H,23,11,8,3,13,8,8,2,0,0,0,0,2.15,1.43,16,5,10.87,18.74,1.91,0.84
2020-06-20,Hoffenheim,Union Berlin,4,0,H,15,5,8,1,10,15,6,4,1,3,0,0,2.44,0.92,9,3,13.4,15.23,2.46,0.37
2020-06-27,Augsburg,Leipzig,1,2,A,5,14,1,5,11,10,2,8,4,1,0,0,0.16,1.89,3,6,11.63,7.95,0.16,2.71
2020-06-27,Dortmund,Hoffenheim,0,4,A,7,15,4,7,7,5,2,5,1,0,0,0,0.13,3.86,7,9,16.76,24.2,0.01,2.98
2020-06-27,Eintracht Frankfurt,Paderborn,3,2,H,12,16,4,5,13,3,6,2,0,1,0,0,1.97,1.49,8,7,6.93,18.95,1.75,1.0
2020-06-27,Freiburg,Schalke 04,4,0,H,15,21,8,5,14,5,1,5,1,0,0,0,1.88,0.65,10,7,11.53,16.79,2.31,0.49
2020-06-27,Leverkusen,Mainz 05,1,0,H,13,6,2,1,10,10,11,4,1,1,0,0,1.88,0.35,14,2,5.47,23.05,2.56,0.28
2020-06-27,M'gladbach,Hertha BSC,2,1,H,22,4,8,2,7,15,3,3,1,2,0,0,3.07,0.83,9,4,13.14,18.57,2.69,0.2
2020-06-27,Union Berlin,Fortuna Düsseldorf,3,0,H,11,25,7,4,15,6,6,10,0,1,0,0,1.19,0.99,4,8,12.05,10.76,1.57,1.14
2020-06-27,Werder Bremen,1.FC Köln,6,1,H,18,6,9,2,22,16,7,5,1,2,0,0,3.25,0.85,5,0,9.3,12.88,2.76,0.16
2020-06-27,Wolfsburg,Bayern Munich,0,4,A,11,17,4,11,13,9,3,6,3,0,1,0,0.75,3.22,2,7,15.24,10.32,0.16,2.77
2020-09-18,Bayern Munich,Schalke 04,8,0,H,22,5,12,1,11,12,9,2,1,2,0,0,4.62,0.15,24,3,6.34,25.33,2.99,0.01
2020-09-19,Eintracht Frankfurt,Arminia Bielefeld,1,1,D,18,14,6,4,14,13,14,3,2,2,0,0,2.47,0.62,9,2,6.77,12.44,2.65,0.23
2020-09-19,1.FC Köln,Hoffenheim,2,3,A,13,13,6,7,12,13,1,6,0,0,0,0,2.41,2.9,5,10,11.91,11.54,0.99,1.76
2020-09-19,VfB Stuttgart,Freiburg,2,3,A,22,7,7,6,12,16,7,2,2,2,0,0,2.16,2.07,12,4,7.62,12.11,1.41,1.35
2020-09-19,Union Berlin,Augsburg,1,3,A,13,9,3,5,9,9,8,1,2,0,0,0,1.05,1.42,1,0,13.22,21.25,1.02,1.69
2020-09-19,Werder Bremen,Hertha BSC,1,4,A,17,13,7,6,13,17,7,4,2,0,0,0,0.5,2.05,6,3,12.09,4.79,0.35,2.49
2020-09-19,Dortmund,M'gladbach,3,0,H,9,8,4,2,10,9,1,3,1,1,0,0,1.7,0.51,7,5,28.77,12.1,2.41,0.38
2020-09-20,Leipzig,Mainz 05,3,1,H,23,8,10,1,5,11,7,5,1,2,0,0,3.23,1.07,14,2,6.19,29.59,2.63,0.25
2020-09-20,Wolfsburg,Leverkusen,0,0,D,9,6,1,2,13,12,4,4,1,2,0,0,1.28,0.44,7,8,11.65,11.88,2.15,0.57
2020-09-25,Hertha BSC,Eintracht Frankfurt,1,3,A,12,10,6,3,13,16,4,3,3,4,0,0,1.56,1.62,3,6,13.44,15.8,1.31,1.39
2020-09-26,Schalke 04,Werder Bremen,1,3,A,17,17,4,8,20,14,8,3,7,2,1,0,1.68,3.1,3,4,3.95,9.47,0.49,2.34
2020-09-26,Augsburg,Dortmund,2,0,H,6,16,4,7,7,8,3,11,3,4,0,0,1.45,1.53,2,13,27.94,5.05,1.32,1.4
2020-09-26,Arminia Bielefeld,1.FC Köln,1,0,H,7,12,3,2,12,15,4,7,3,3,0,0,0.16,1.37,1,10,10.96,13.1,0.26,2.56
2020-09-26,Leverkusen,Leipzig,1,1,D,11,7,4,2,16,10,4,1,1,3,0,0,0.91,1.2,5,3,6.77,12.48,1.08,1.59
2020-09-26,Mainz 05,VfB Stuttgart,1,4,A,11,15,3,7,10,17,3,9,2,4,1,1,1.04,2.97,3,8,11.26,9.88,0.26,2.62
2020-09-26,M'gladbach,Union Berlin,1,1,D,14,15,5,2,11,15,7,5,1,2,0,0,1.48,0.77,1,3,11.05,14.18,1.96,0.78
2020-09-27,Freiburg,Wolfsburg,1,1,D,21,8,7,2,10,13,9,1,0,3,0,0,0.92,0.41,2,6,7.83,11.17,1.79,0.83
2020-09-27,Hoffenheim,Bayern Munich,4,1,H,17,14,8,2,15,11,3,5,3,2,0,0,2.52,1.17,6,11,13.12,5.82,2.31,0.52
2020-10-02,Union Berlin,Mainz 05,4,0,H,13,5,7,0,13,11,4,2,1,4,0,0,2.07,0.19,1,2,11.08,13.35,2.72,0.17
2020-10-03,Dortmund,Freiburg,4,0,H,16,6,7,2,8,12,3,2,1,1,0,0,2.83,0.45,15,0,8.26,23.86,2.85,0.09
2020-10-03,Eintracht Frankfurt,Hoffenheim,2,1,H,16,11,6,4,12,8,5,7,2,3,0,0,3.57,0.77,10,6,12.27,17.6,2.88,0.08
2020-10-03,1.FC Köln,M'gladbach,1,3,A,8,17,3,11,16,12,4,10,3,3,0,0,0.24,2.06,2,12,12.94,7.06,0.16,2.73
2020-10-03,VfB Stuttgart,Leverkusen,1,1,D,11,15,2,7,8,17,7,12,3,2,0,0,0.8,1.7,5,4,12.43,7.9,0.66,2.1
2020-10-03,Werder Bremen,Arminia Bielefeld,1,0,H,7,10,2,5,12,16,2,1,2,2,0,0,0.35,1.02,5,7,20.58,7.7,0.65,2.03
2020-10-03,Leipzig,Schalke 04,4,0,H,21,4,7,1,13,10,8,1,1,3,0,0,3.26,0.22,10,0,4.04,42.67,2.94,0.04
2020-10-04,Bayern Munich,Hertha BSC,4,3,H,22,9,9,5,13,19,6,1,3,3,0,0,3.99,1.25,11,1,4.13,12.17,2.82,0.13
2020-10-04,Wolfsburg,Augsburg,0,0,D,17,9,6,1,7,13,12,2,0,1,0,0,1.32,1.81,7,4,6.28,15.13,0.93,1.82
2020-10-17,M'gladbach,Wolfsburg,1,1,D,13,14,2,5,14,13,5,4,2,2,0,0,2.11,1.34,6,4,8.13,9.37,1.98,0.79
2020-10-17,Augsburg,Leipzig,0,2,A,6,15,2,6,9,13,5,8,0,1,0,0,0.55,2.4,1,19,23.47,6.22,0.21,2.67
2020-10-17,Freiburg,Werder Bremen,1,1,D,19,14,4,4,10,14,4,4,3,3,0,0,1.06,1.66,14,2,9.05,13.52,0.86,1.88
2020-10-17,Hertha BSC,VfB Stuttgart,0,2,A,16,7,4,2,14,10,6,4,2,2,0,0,1.43,1.41,10,1,5.4,13.16,1.34,1.37
2020-10-17,Hoffenheim,Dortmund,0,1,A,8,15,3,5,13,11,4,6,1,1,0,0,0.88,1.85,3,15,13.63,10.96,0.66,2.11
2020-10-17,Mainz 05,Leverkusen,0,1,A,5,9,0,4,12,6,6,2,3,1,0,0,0.21,0.45,3,2,8.68,14.53,0.94,1.5
2020-10-17,Arminia Bielefeld,Bayern Munich,1,4,A,11,16,5,10,6,6,6,10,1,0,0,1,1.21,3.29,4,16,34.67,7.43,0.27,2.62
2020-10-18,Schalke 04,Union Berlin,1,1,D,8,13,4,7,7,13,5,7,3,1,0,0,0.25,0.83,1,2,12.8,21.33,0.67,1.94
2020-10-18,1.FC Köln,Eintracht Frankfurt,1,1,D,9,16,5,4,19,18,2,8,3,2,0,0,1.42,1.55,4,10,7.53,8.81,1.23,1.47
2020-10-23,VfB Stuttgart,1.FC Köln,1,1,D,9,14,4,4,11,13,3,5,2,5,0,0,0.72,2.38,4,3,11.95,16.9,0.29,2.58
2020-10-24,Dortmund,Schalke 04,3,0,H,17,3,7,0,5,15,7,2,0,1,0,0,1.48,0.24,16,1,9.29,18.08,2.4,0.38
2020-10-24,Union Berlin,Freiburg,1,1,D,22,8,7,4,9,14,4,2,1,4,0,0,1.28,0.27,1,1,13.82,10.64,2.35,0.41
2020-10-24,Leipzig,Hertha BSC,2,1,H,29,11,8,3,10,20,7,3,1,4,0,1,2.69,0.8,18,6,5.85,9.33,2.6,0.28
2020-10-24,Mainz 05,M'gladbach,2,3,A,15,21,7,12,18,11,3,7,5,3,0,0,1.9,3.08,13,7,13.9,6.06,0.69,2.13
2020-10-24,Bayern Munich,Eintracht Frankfurt,5,0,H,20,9,10,2,11,12,10,2,3,0,0,0,3.81,0.43,12,1,10.0,16.91,2.92,0.05
2020-10-25,Wolfsburg,Arminia Bielefeld,2,1,H,14,8,4,1,12,10,4,3,2,1,0,0,2.78,0.66,12,3,13.35,10.71,2.68,0.22
2020-10-25,Werder Bremen,Hoffenheim,1,1,D,5,15,2,6,10,20,1,4,2,2,0,0,0.23,0.87,1,5,16.06,12.91,0.65,1.95
2020-10-26,Leverkusen,Augsburg,3,1,H,15,7,7,3,14,8,3,3,1,2,0,0,2.63,0.34,6,3,7.5,19.88,2.85,0.09
2020-10-30,Schalke 04,VfB Stuttgart,1,1,D,9,19,2,5,11,14,3,4,2,2,0,0,0.73,1.57,2,10,8.93,6.93,0.63,2.1
2020-10-31,Arminia Bielefeld,Dortmund,0,2,A,5,21,2,10,12,13,0,12,1,1,0,0,0.26,2.76,0,18,26.5,7.57,0.09,2.85
2020-10-31,Augsburg,Mainz 05,3,1,H,14,8,7,4,12,10,4,1,5,1,0,0,1.79,1.01,6,5,16.6,8.2,2.01,0.73
2020-10-31,Eintracht Frankfurt,Werder Bremen,1,1,D,14,9,5,4,12,14,5,3,1,3,0,0,2.49,0.73,8,1,5.04,31.15,2.53,0.33
2020-10-31,1.FC Köln,Bayern Munich,1,2,A,9,7,2,5,12,13,5,1,1,2,0,0,0.68,0.99,2,9,28.86,5.75,0.91,1.72
2020-10-31,M'gladbach,Leipzig,1,0,H,5,15,4,3,13,17,2,4,2,4,0,0,0.62,0.7,6,5,11.46,10.06,1.24,1.35
2020-11-01,Freiburg,Leverkusen,2,4,A,8,18,5,7,10,11,4,6,2,2,0,0,1.18,1.34,4,5,22.44,12.42,1.24,1.46
2020-11-01,Hertha BSC,Wolfsburg,1,1,D,18,11,5,4,8,15,8,6,3,1,0,0,1.25,0.4,5,7,12.47,6.24,2.09,0.62
2020-11-02,Hoffenheim,Union Berlin,1,3,A,10,9,5,6,19,13,3,6,1,2,1,0,1.49,3.66,15,9,8.0,19.29,0.2,2.71
2020-11-06,Werder Bremen,1.FC Köln,1,1,D,18,8,4,1,20,20,1,3,2,2,0,0,1.35,0.4,6,2,5.75,23.83,2.3,0.45
2020-11-07,Leipzig,Freiburg,3,0,H,15,8,7,3,14,14,3,4,2,3,0,0,2.43,0.58,3,5,8.46,15.86,2.67,0.22
2020-11-07,Dortmund,Bayern Munich,2,3,A,15,16,5,8,15,7,4,3,2,2,0,0,2.31,1.34,9,7,12.0,8.88,2.08,0.71
2020-11-07,Union Berlin,Arminia Bielefeld,5,0,H,9,5,8,1,17,9,5,1,0,1,0,0,2.25,0.26,10,3,20.89,29.62,2.81,0.11
2020-11-07,VfB Stuttgart,Eintracht Frankfurt,2,2,D,16,15,5,8,14,16,10,8,2,4,0,0,2.09,3.49,10,10,9.88,6.58,0.58,2.25
2020-11-07,Augsburg,Hertha BSC,0,3,A,10,12,2,6,12,10,2,6,3,0,0,0,0.35,2.52,3,5,9.42,13.55,0.13,2.8
2020-11-07,Mainz 05,Schalke 04,2,2,D,14,22,7,3,19,13,4,9,1,1,0,0,3.36,1.71,9,12,10.52,5.61,2.45,0.41
2020-11-08,Wolfsburg,Hoffenheim,2,1,H,14,17,8,5,15,14,3,7,1,3,0,0,2.65,2.64,8,6,10.13,7.55,1.43,1.35
2020-11-08,Leverkusen,M'gladbach,4,3,H,15,15,5,6,15,12,6,2,4,2,0,0,1.54,3.02,9,2,8.36,15.0,0.47,2.37
2020-11-21,Bayern Munich,Werder Bremen,1,1,D,15,9,3,4,10,10,7,3,1,3,0,0,1.67,1.63,18,4,3.91,16.63,1.37,1.35
2020-11-21,Arminia Bielefeld,Leverkusen,1,2,A,1,10,1,4,6,10,0,10,0,1,0,0,0.0,1.33,1,7,22.89,12.2,0.16,2.69
2020-11-21,Hoffenheim,VfB Stuttgart,3,3,D,13,20,8,9,15,18,3,4,3,2,0,0,1.75,1.46,4,9,8.03,6.41,1.63,1.1
2020-11-21,M'gladbach,Augsburg,1,1,D,15,10,6,5,7,12,2,1,1,4,0,1,1.71,0.81,9,5,10.19,17.63,2.08,0.67
2020-11-21,Schalke 04,Wolfsburg,0,2,A,13,19,6,8,12,11,6,4,0,1,0,0,1.0,2.66,3,7,11.29,5.77,0.38,2.48
2020-11-21,Eintracht Frankfurt,Leipzig,1,1,D,8,10,3,3,18,12,5,6,3,2,0,0,0.89,0.91,3,7,7.43,7.81,1.33,1.32
2020-11-21,Hertha BSC,Dortmund,2,5,A,9,15,3,8,12,17,4,3,1,1,0,0,1.21,2.83,3,11,10.74,8.22,0.39,2.46
2020-11-22,1.FC Köln,Union Berlin,1,2,A,10,10,4,3,12,15,5,4,1,2,0,0,1.08,1.89,2,4,13.0,11.83,0.65,2.07
2020-11-22,Freiburg,Mainz 05,1,3,A,19,22,6,8,6,12,9,4,0,1,0,0,1.48,3.2,8,7,12.1,46.56,0.46,2.4
2020-11-27,Wolfsburg,Werder Bremen,5,3,H,12,5,6,4,12,12,0,5,2,3,0,1,1.54,0.86,12,4,9.44,18.42,1.92,0.79
2020-11-28,Dortmund,1.FC Köln,1,2,A,14,7,4,5,11,10,6,2,1,2,0,0,2.76,1.59,17,2,5.59,17.33,2.21,0.58
2020-11-28,Augsburg,Freiburg,1,1,D,10,10,2,5,15,8,4,1,3,1,0,0,0.39,0.47,2,1,10.86,16.91,1.15,1.35
2020-11-28,M'gladbach,Schalke 04,4,1,H,19,13,9,2,8,14,5,4,2,3,0,0,3.16,0.73,10,8,9.38,15.17,2.76,0.16
2020-11-28,Union Berlin,Eintracht Frankfurt,3,3,D,15,12,7,5,12,16,4,5,2,3,0,0,1.96,1.34,4,7,17.18,6.03,1.89,0.86
2020-11-28,Leipzig,Arminia Bielefeld,2,1,H,15,13,7,3,13,15,6,7,2,2,0,0,2.84,1.76,9,7,9.68,15.38,2.11,0.69
2020-11-28,VfB Stuttgart,Bayern Munich,1,3,A,15,14,4,6,11,13,4,3,0,0,0,0,1.39,0.89,5,11,14.48,7.35,1.77,0.94
2020-11-29,Mainz 05,Hoffenheim,1,1,D,10,9,4,5,16,10,11,5,0,0,0,1,1.78,1.11,9,7,15.86,5.61,1.92,0.83
2020-11-29,Leverkusen,Hertha BSC,0,0,D,14,5,2,3,16,19,6,1,2,1,0,0,1.04,0.52,2,3,6.88,12.25,1.81,0.84
2020-12-04,Hertha BSC,Union Berlin,3,1,H,10,4,7,1,15,9,9,2,1,3,0,1,0.77,0.27,4,4,5.72,26.69,1.85,0.74
2020-12-05,Arminia Bielefeld,Mainz 05,2,1,H,11,15,5,5,16,18,2,3,3,2,0,0,1.18,2.54,5,5,7.05,9.57,0.39,2.45
2020-12-05,Eintracht Frankfurt,Dortmund,1,1,D,9,16,1,5,14,6,6,5,6,1,0,0,0.85,1.14,3,11,12.66,11.53,1.09,1.59
2020-12-05,Freiburg,M'gladbach,2,2,D,22,11,7,4,12,19,5,5,1,2,0,0,4.02,1.67,3,5,13.15,9.0,2.65,0.25
2020-12-05,1.FC Köln,Wolfsburg,2,2,D,6,16,3,6,12,11,3,8,0,1,0,0,1.09,1.91,7,13,19.61,8.79,0.75,2.0
2020-12-05,Bayern Munich,Leipzig,3,3,D,10,8,6,4,5,8,10,2,0,1,0,0,1.0,1.56,6,1,12.47,23.0,0.86,1.86
2020-12-06,Werder Bremen,VfB Stuttgart,1,2,A,14,11,4,7,10,15,2,4,4,4,0,0,0.65,2.13,4,5,8.36,10.79,0.28,2.58
2020-12-06,Schalke 04,Leverkusen,0,3,A,13,24,4,9,17,11,2,8,2,3,0,0,1.23,2.45,4,7,11.87,7.7,0.56,2.24
2020-12-07,Hoffenheim,Augsburg,3,1,H,10,13,7,3,15,9,4,3,0,1,0,0,1.46,0.79,8,5,9.04,20.0,1.93,0.81
2020-12-11,Wolfsburg,Eintracht Frankfurt,2,1,H,16,7,8,4,10,12,8,1,5,2,0,0,2.81,1.51,12,6,7.69,15.64,2.32,0.5
2020-12-12,Leipzig,Werder Bremen,2,0,H,15,7,7,2,17,12,1,6,3,1,0,0,2.4,0.6,6,3,9.03,17.95,2.63,0.25
2020-12-12,Dortmund,VfB Stuttgart,1,5,A,12,18,4,10,11,13,8,2,2,3,0,0,0.78,3.08,18,4,5.8,20.44,0.19,2.72
2020-12-12,Freiburg,Arminia Bielefeld,2,0,H,16,5,7,1,16,13,5,4,3,0,0,0,2.43,0.24,5,0,11.1,11.83,2.83,0.11
2020-12-12,Mainz 05,1.FC Köln,0,1,A,15,9,4,6,15,11,5,3,4,4,0,1,1.26,0.84,8,0,9.75,20.8,1.74,0.96
2020-12-12,M'gladbach,Hertha BSC,1,1,D,17,9,4,3,9,18,13,2,3,2,0,0,1.36,0.37,6,4,10.62,11.65,2.28,0.48
2020-12-12,Union Berlin,Bayern Munich,1,1,D,13,15,6,5,17,8,4,7,3,2,0,0,1.09,1.06,1,7,29.33,6.21,1.36,1.33
2020-12-13,Augsburg,Schalke 04,2,2,D,8,15,4,4,17,13,2,3,3,4,1,0,1.25,1.91,2,10,14.85,5.7,0.91,1.84
2020-12-13,Leverkusen,Hoffenheim,4,1,H,13,11,8,4,12,13,6,5,3,6,0,2,2.12,1.67,9,4,9.5,15.48,1.7,1.05
2020-12-15,Werder Bremen,Dortmund,1,2,A,7,15,3,9,10,13,4,4,3,2,0,0,0.15,3.38,3,11,14.82,12.74,0.01,2.98
2020-12-15,Eintracht Frankfurt,M'gladbach,3,3,D,11,8,4,4,18,15,4,5,6,4,1,0,2.13,1.14,8,2,9.09,5.63,2.17,0.59
2020-12-15,Hertha BSC,Mainz 05,0,0,D,9,5,0,0,17,11,5,4,3,1,0,0,0.49,0.74,7,4,5.24,17.32,0.97,1.63
2020-12-15,VfB Stuttgart,Union Berlin,2,2,D,13,15,6,6,15,14,2,3,3,3,0,0,2.19,1.02,8,4,7.4,12.5,2.28,0.54
2020-12-16,Hoffenheim,Leipzig,0,1,A,7,4,3,3,16,14,5,5,2,0,0,0,0.75,0.48,0,3,7.64,12.63,1.59,0.98
2020-12-16,Arminia Bielefeld,Augsburg,0,1,A,12,8,2,2,14,15,1,3,1,2,0,0,0.7,0.37,5,2,7.69,8.59,1.62,0.95
2020-12-16,1.FC Köln,Leverkusen,0,4,A,7,14,1,7,12,12,2,6,1,1,0,0,0.25,1.93,1,11,18.0,7.0,0.2,2.67
2020-12-16,Schalke 04,Freiburg,0,2,A,10,11,2,5,15,9,2,3,2,1,0,0,0.38,1.16,2,2,10.6,12.2,0.6,2.11
2020-12-16,Bayern Munich,Wolfsburg,2,1,H,13,17,2,7,14,16,7,7,3,1,0,0,1.27,1.11,6,6,5.97,12.82,1.49,1.22
2020-12-18,Union Berlin,Dortmund,2,1,H,12,16,5,4,9,7,8,6,1,1,0,0,1.38,1.18,3,12,21.89,5.21,1.56,1.17
2020-12-19,Augsburg,Eintracht Frankfurt,0,2,A,15,15,4,6,9,10,2,4,1,4,0,0,1.45,2.37,5,6,11.64,8.7,0.8,2.0
2020-12-19,Mainz 05,Werder Bremen,0,1,A,9,13,1,7,15,11,2,5,2,2,0,0,0.39,1.3,2,2,13.65,9.33,0.52,2.21
2020-12-19,M'gladbach,Hoffenheim,1,2,A,15,14,5,5,13,22,3,3,1,3,1,0,2.13,2.29,3,8,12.28,8.03,1.29,1.45
2020-12-19,Leipzig,1.FC Köln,0,0,D,14,4,6,1,11,8,8,2,1,0,0,0,1.58,0.21,12,1,9.15,31.92,2.48,0.31
2020-12-19,Schalke 04,Arminia Bielefeld,0,1,A,11,8,5,3,17,19,1,6,6,5,0,0,0.34,0.9,4,4,10.71,4.28,0.76,1.86
2020-12-19,Leverkusen,Bayern Munich,1,2,A,8,14,3,3,13,6,5,7,1,1,0,0,0.31,1.41,5,9,10.24,16.1,0.45,2.31
2020-12-20,Wolfsburg,VfB Stuttgart,1,0,H,13,9,4,1,15,7,4,6,2,3,0,0,1.68,1.11,8,6,8.81,20.73,1.78,0.95
2020-12-20,Freiburg,Hertha BSC,4,1,H,17,10,9,3,9,16,7,3,0,0,0,0,2.97,1.04,8,5,13.17,5.08,2.64,0.25
2021-01-02,Arminia Bielefeld,M'gladbach,0,1,A,7,22,0,7,8,7,3,14,2,1,0,0,0.71,1.89,6,16,15.75,15.27,0.52,2.26
2021-01-02,Eintracht Frankfurt,Leverkusen,2,1,H,10,10,4,2,9,6,2,7,0,0,0,0,1.34,0.75,5,6,13.37,6.44,1.85,0.85
2021-01-02,1.FC Köln,Augsburg,0,1,A,12,11,2,4,20,12,8,3,2,3,0,0,0.45,1.24,1,6,9.09,8.36,0.61,2.11
2021-01-02,Hoffenheim,Freiburg,1,3,A,13,7,6,4,14,22,8,3,2,2,0,0,1.14,2.08,9,2,6.85,10.16,0.66,2.13
2021-01-02,Werder Bremen,Union Berlin,0,2,A,10,9,2,2,15,14,6,5,2,4,0,0,1.02,1.3,3,4,7.12,15.24,1.07,1.61
2021-01-02,Hertha BSC,Schalke 04,3,0,H,20,10,10,4,11,18,9,5,2,2,0,0,2.07,0.72,9,2,7.25,11.0,2.36,0.45
2021-01-02,VfB Stuttgart,Leipzig,0,1,A,10,22,1,9,10,10,3,6,2,1,0,0,0.89,2.64,4,10,15.45,8.42,0.33,2.53
2021-01-03,Dortmund,Wolfsburg,2,0,H,14,22,7,5,9,12,10,5,3,1,0,0,2.0,1.22,6,5,11.06,13.44,1.94,0.84
2021-01-03,Bayern Munich,Mainz 05,5,2,H,19,12,12,7,11,9,10,2,2,1,0,0,4.11,1.19,22,2,5.0,38.58,2.83,0.12
2021-01-08,M'gladbach,Bayern Munich,3,2,H,8,15,4,4,9,11,3,8,1,1,0,0,0.97,1.33,4,8,23.11,8.88,1.01,1.68
2021-01-09,Mainz 05,Eintracht Frankfurt,0,2,A,8,15,0,7,17,15,3,7,2,1,0,0,1.1,2.44,6,8,11.78,7.94,0.43,2.39
2021-01-09,Freiburg,1.FC Köln,5,0,H,12,5,6,2,14,10,1,3,0,0,0,0,2.92,0.14,4,3,12.42,17.94,2.92,0.04
2021-01-09,Leverkusen,Werder Bremen,1,1,D,12,3,3,1,22,13,3,1,2,2,0,0,0.59,0.48,7,2,3.71,21.89,1.32,1.23
2021-01-09,Schalke 04,Hoffenheim,4,0,H,12,18,5,5,14,13,5,4,2,4,0,0,2.13,1.84,7,5,8.26,6.14,1.57,1.19
2021-01-09,Union Berlin,Wolfsburg,2,2,D,13,11,6,5,16,13,5,3,3,1,0,1,1.0,1.89,5,4,9.21,12.19,0.66,2.11
2021-01-09,Leipzig,Dortmund,1,3,A,12,15,4,7,8,12,3,3,0,2,0,0,1.59,2.57,6,19,11.43,8.35,0.67,2.1
2021-01-10,Augsburg,VfB Stuttgart,1,4,A,14,27,4,11,7,12,4,11,3,2,1,0,0.97,4.01,6,13,10.38,9.92,0.1,2.84
2021-01-10,Arminia Bielefeld,Hertha BSC,1,0,H,12,10,2,6,8,18,8,3,1,1,0,0,0.62,0.6,1,3,11.29,7.07,1.29,1.29
2021-01-15,Union Berlin,Leverkusen,1,0,H,10,12,2,4,9,10,2,3,1,2,0,0,1.22,0.79,2,9,25.37,6.86,1.73,0.96
2021-01-16,VfB Stuttgart,M'gladbach,2,2,D,19,8,7,5,11,20,5,2,2,3,0,0,1.64,1.43,7,3,13.24,14.59,1.51,1.18
